ean,pasillo,rubro,subrubro,descripcion,marca,imagen_url,nombre_dia
77953124,Almacén,Golosinas y Alfajores,Chocolates,,COFLER,https://ardiaprod.vteximg.com.br/arquivos/ids/372769/Chocolate-con-Mani-Cofler-Block-38-Gr-_1.jpg?v=639168561863400000,Chocolate con Maní Cofler Block 38 Gr.
7622201705961,Bebidas,Jugos e Isotónicas,Jugos en polvo,"Refrescate con Tang y el delicioso sabor a fruta, bajo en azúcares y con todos los beneficios de las Vitaminas C y D. Conocé nuestra amplia variedad de sabores, combinalos como más te guste y divertite preparando las recetas más refrescantes.",TANG,https://ardiaprod.vteximg.com.br/arquivos/ids/322551/Jugo-En-Polvo-Tang-Naranja-15-Gr-_1.jpg?v=639086575301830000,Jugo En Polvo Tang Naranja 15 Gr.
5011013100132,Bebidas,Bebidas blancas y Licores,Licores,,BAILEYS,https://ardiaprod.vteximg.com.br/arquivos/ids/359690/Licor-Baileys-Irish-Cream-750-Ml-_1.jpg?v=638962043077900000,Licor Baileys Irish Cream 750 Ml.
7791293051017,Perfumería,Cuidado del pelo,Tratamientos,"El nuevo shampoo Dove Bond Intense Repair es un producto específicamente diseñado para el cuidado capilar, diseñado para reparar la estructura interna del cabello a nivel molecular gracias a su tecnología patentada y Péptido Complex. Esta fórmula avanzada trabaja directamente en el córtex del cabello, restaurando su vitalidad natural y ayudando a la reparación interna sobre cabello decolorado, luego de 5 usos. Con su capacidad de revertir las señales de daño, como la pérdida de suavidad y resistencia, El shampoo Dove Bond Intense Repair es ideal para quienes buscan revitalizar su cabello y dev",DOVE,https://ardiaprod.vteximg.com.br/arquivos/ids/368234/Shampoo-Bond-Intense-Repair-Dove-400-Ml-_1.jpg?v=639126205836400000,Shampoo Bond Intense Repair Dove 400 Ml.
7794000006881,Almacén,Comidas listas,Sopas,,KNORR,https://ardiaprod.vteximg.com.br/arquivos/ids/355463/Sopa-Instantanea-Balance-Vegetales-Quick-Knorr-50-Gr-_1.jpg?v=638896388395370000,Sopa Instantanea Balance Vegetales Quick Knorr 50 Gr.
7792180134516,Almacén,Harinas,Harinas de trigo,,PUREZA,https://ardiaprod.vteximg.com.br/arquivos/ids/358753/Harina-Integral-Pureza-1-Kg-_1.jpg?v=638951682216770000,Harina Integral Pureza 1 Kg.
4006000040363,Perfumería,Cuidado Personal,Cremas corporales,,NIVEA,https://ardiaprod.vteximg.com.br/arquivos/ids/332434/Crema-Hidratante-Express-5-en-1-Nivea-400-Ml-_1.jpg?v=638619039546330000,Crema Hidratante Express 5 en 1 Nivea 400 Ml.
7790040143777,Desayuno,Galletitas y Cereales,Galletitas dulces,,COFLER,https://ardiaprod.vteximg.com.br/arquivos/ids/355054/Galleta-Rellena-Chocolate-Creamy-Cofler-85-Gr-_1.jpg?v=638893885390630000,Galleta Rellena Chocolate Creamy Cofler 85 Gr.
7791293049588,Perfumería,Cuidado Personal,Desodorantes Femeninos,"¡Descubre la revolucionaria experiencia de protección y aroma con el nuevo Desodorante Antitranspirante en aerosol Rexona Active Emotion Women! Diseñado especialmente para la mujer moderna y activa que se encuentra en movimiento constante, este desodorante te brinda 72 horas de protección que no paran. Gracias a su innovadora fórmula, podrás disfrutar de un nivel de protección excepcional contra la transpiración y el mal olor en cualquier situación. Ya sea en el trabajo, en el gimnasio o durante tus actividades diarias, el Desodorante REXONA Active Emotion Women 250 ml te mantendrá seca y fres",REXONA,https://ardiaprod.vteximg.com.br/arquivos/ids/307751/Desodorante-Active-Emotion-Women-Rexona-250-Ml-_1.jpg?v=638599334207900000,Desodorante Active Emotion Women Rexona 250 Ml.
7792180001641,Almacén,Aceites y Aderezos,Aceites de girasol,"Descubre el Aceite de Girasol Cañuelas, un aceite 100% puro y natural, ideal para preparar tus comidas favoritas. Obtén todos los beneficios del girasol en una botella, con un sabor suave y delicado que realzará el sabor de tus platos...",CAÑUELAS,https://ardiaprod.vteximg.com.br/arquivos/ids/361943/Aceite-de-Girasol-Cañuelas-900-Ml-_1.jpg?v=638989779327900000,Aceite de Girasol Cañuelas 900 Ml.
7797906054826,Congelados,Papas Congeladas,Papas,,MCCAIN,https://ardiaprod.vteximg.com.br/arquivos/ids/345395/Papas-Tradicionales-McCain-700-Gr-_1.jpg?v=638744397063600000,Papas Tradicionales McCain 700 Gr.
7790670050667,Congelados,Hamburguesas y Medallones,Hamburguesas de carne,,PATY,https://ardiaprod.vteximg.com.br/arquivos/ids/308108/Hamburguesa-Paty-de-Carne-960-Gr-_1.jpg?v=638599339037700000,Hamburguesa Paty de Carne 960 Gr.
7794520869300,Almacén,Picadas,Papas Fritas,,KRACHITOS,https://ardiaprod.vteximg.com.br/arquivos/ids/340069/Papas-Fritas-Tradicionales-Krachitos-165-Gr-_1.jpg?v=638786811754600000,Papas Fritas Tradicionales Krachitos 165 Gr.
7790070336309,Almacén,Pastas Seca,Fideos seco,,MATARAZZO,https://ardiaprod.vteximg.com.br/arquivos/ids/372800/Fideos-Spaghetti-N3-Matarazzo-500-Gr-_1.jpg?v=639168562272230000,Fideos Spaghetti N3 Matarazzo 500 Gr.
7790070760623,Bebidas,Bodega,Vino Blanco,,BENJAMIN NIETO,https://ardiaprod.vteximg.com.br/arquivos/ids/342248/Vino-Blanco-Dulce-Natural-Benjamin-Nieto-750-Ml-_1.jpg?v=638708915671000000,Vino Blanco Dulce Natural Benjamin Nieto 750 Ml.
7790070431516,Almacén,Pastas y arroce,Arroce,,LUCCHETTI,https://ardiaprod.vteximg.com.br/arquivos/ids/374215/Arroz-Parboil-Bolsa-Luchetti-500-Gr-_1.jpg?v=639168580884930000,Arroz Parboil Bolsa Luchetti 500 Gr.
7790895648861,Bebidas,Aguas,Aguas con gas,,BENEDICTINO,https://ardiaprod.vteximg.com.br/arquivos/ids/338768/Agua-De-Mesa-Benedictino-Con-Gas-15-Lt-_1.jpg?v=638787026559200000,"Agua De Mesa Benedictino Con Gas 1,5 Lt."
7790520025753,Limpieza,Insecticidas,Cucarachas,"Raid Max Cebos es la solución definitiva para el control de cucarachas en tu hogar. Este innovador sistema de 6 cebos ofrece una acción continua durante 3 meses, eliminando eficazmente cucarachas grandes, pequeñas y sus huevos, sin dejar olores desagradables ni ensuciar tus espacios.
  
  Beneficios clave:
  - Acción prolongada por 3 meses
  - Elimina cucarachas de todos los tamaños y sus huevos
  - Sin olor y limpio de usar
  - Ideal para cocinas, baños y otras áreas problemáticas
  - Fácil de colocar en zonas estratégicas
  
  Modo de uso:
  1. Abra la bolsa que contiene los cebos
  2. Coloq",RAID,https://ardiaprod.vteximg.com.br/arquivos/ids/366329/Insecticida-Raid-Cucarachas-Cebos-x-6-Ud-_1.jpg?v=639089055285530000,Insecticida Raid Cucarachas Cebos x 6 Ud.
7790150100486,Desayuno,Infusiones y Endulzantes,Café,,LA VIRGINIA,https://ardiaprod.vteximg.com.br/arquivos/ids/373246/Cafe-Instantaneo-La-Virginia-Clasico-170-Gr-_1.jpg?v=639168568267700000,Café Instantáneo La Virginia Clásico 170 Gr.
7795323775324,Bebés y Niños,Alimentación para bebés,Leches infantiles,"Fórmula láctea para lactantes líquida. Libre de Gluten. Con prebióticos, fortificada con hierro, calcio, zinc, vitamina A, D y C, con ácidos grasos poliinsaturados de cadena larga y nucleótidos.",NUTRILON,https://ardiaprod.vteximg.com.br/arquivos/ids/335428/Leche-Infantil-Nutrilon-Profutura-Etapa-1-Brick-200-Ml-_1.jpg?v=638649276809300000,Leche Infantil Nutrilon Profutura Etapa 1 Brick 200 Ml.
7791813423386,Bebidas,Gaseosas,Pomelo,,PASO DE LOS TOROS,https://ardiaprod.vteximg.com.br/arquivos/ids/363989/Gaseosa-Paso-de-los-Toros-Pomelo-Botella-225-Lt-_1.jpg?v=639041535614630000,"Gaseosa Paso de los Toros Pomelo Botella 2,25 Lt."
7896015591106,Perfumería,Cuidado Bucal,Pastas de dientes,,SENSODYNE,https://ardiaprod.vteximg.com.br/arquivos/ids/319713/Crema-Dental-Sensodyne-Limpieza-Profunda-90-Gr-_1.jpg?v=638599507671730000,Crema Dental Sensodyne Limpieza Profunda 90 Gr.
7791293045931,Perfumería,Cuidado del pelo,Acondicionadores,"Conocé el Acondicionador Sedal Ceramidas, que va a hacer que tu cabello luzca siempre vivo, suave y principalmente intacto y radiante. Ahora con su nueva fórmula con ceramidas, retinol y colágeno.

Nuestra fórmula exclusiva con 3% CERA-GLOSS COMPLEX, que combina Ceramidas, Retinol y Colágeno, deja el cabello más fuerte y más suave con un ultra brillo. Cada uno de estos componentes ayuda en la revitalización del cabello:

Las Ceramidas son conocidas por ayudar a mantener el cabello hidratado y fortalecerlo.
El Retinol nutre desde la raíz hasta las puntas.
 El Colágeno (obtenido mediante biotecn",SEDAL,https://ardiaprod.vteximg.com.br/arquivos/ids/356317/Acondicionador-SEDAL-Ceramidas-Botella-340-Ml-_1.jpg?v=638911940598400000,Acondicionador SEDAL Ceramidas Botella 340 Ml.
7791337009424,Frescos,Leches,Leches saborizadas,"ACTIMEL Kids, yogur funcional, parcialmente descremado, sabor frutilla dulce. ¡Llegó el nuevo Actimel Kids con personajes de Marvel! Una poderosa botellita para reforzar la alimentación de tus hijos, con 10 mil millones de probióticos y vitaminas C, D, B6 y zinc que contribuyen al correcto funcionamiento del sistema inmune. Sumá diversión a sus mañanas y ayudalos a coleccionar los packs con sus personajes favoritos. ¡100% libre de sellos! BEBIBLE 100gr. Leche fermentada con probióticos parcialmente descremada sin lactosa con preparado endulzado de manzana y frutilla, sabor frutilla fortificado",ACTIMEL,https://ardiaprod.vteximg.com.br/arquivos/ids/337433/Leche-Fermentada-Kids-Sabor-Frutilla-Dulce-Actimel-100-Gr-_1.jpg?v=638665698624800000,Leche Fermentada Kids Sabor Frutilla Dulce Actimel 100 Gr.
7790520995315,Limpieza,Desodorantes de ambiente,Aerosoles,"Descubrí la serenidad de Lysoform Aerosol Lavanda, un desinfectante esencial para proteger a tu familia. Su acción antibacterial y antiviral actúa en segundos, eliminando gérmenes y dejando un perfume relajante. Ideal para áreas de alto tránsito o espacios donde buscás un toque de frescura.
  
  - Beneficios Clave:
  - Fragancia lavanda que aporta tranquilidad.
  - Fórmula que combate bacterias y virus.
  - Versátil para distintas superficies y ambientes.
  - Práctico envase de 360ml.
  
  - Modo de uso:
  1. Limpiar la superficie antes de aplicar.
  2. Mantenga el envase en posición vertical",LYSOFORM,https://ardiaprod.vteximg.com.br/arquivos/ids/366390/Desinfectante-de-Ambientes-y-Elimina-Olores-Lysoform-Lavanda-en-Aerosol-360-Ml-_1.jpg?v=639089055989800000,Desinfectante de Ambientes y Elimina Olores Lysoform Lavanda en Aerosol 360 Ml.
7794820902264,Frescos,Lácteos,Yogures enteros,,MILKAUT,https://ardiaprod.vteximg.com.br/arquivos/ids/339727/Yogur-Entero-Milkaut-Sachet-Sabor-Frutilla-900-Gr-_1.jpg?v=638689887569630000,Yogur Entero Milkaut Sachet Sabor Frutilla 900 Gr.
7790742373304,Frescos,Fiambrería,Queso crema y untables,"Ideal para acompañar el desayuno, la merienda y las comidas más sabrosas sin descuidar la silueta. El Queso Finlandia Light tiene 40% menos de grasa que el tradicional y conserva 100% de su sabor. Ideal para sumar calcio y proteínas a tu alimentación.",FINLANDIA,https://ardiaprod.vteximg.com.br/arquivos/ids/358785/Queso-Untable-Finlandia-Light-290-Gr-_1.jpg?v=638951682713170000,Queso Untable Finlandia Light 290 Gr.
7792180004758,Almacén,Panadería,Pan rallado y Rebozadores,,MAMA COCINA,https://ardiaprod.vteximg.com.br/arquivos/ids/343098/Pan-Rallado-Mama-Cocina-1-Kg-_1.jpg?v=638726177504770000,Pan Rallado Mamá Cocina 1 Kg.
7793147573515,Bebidas,Cervezas,Rubia,,ISENBECK,https://ardiaprod.vteximg.com.br/arquivos/ids/334655/Cerveza-Isenbeck-473-Ml-_1.jpg?v=638902600179630000,Cerveza Isenbeck 473 Ml.
7790950000160,Bebidas,Aperitivos,Vermouth,"Es un aperitivo elaborado a partir de una exclusiva fórmula compuesta por 27 botánicos provenientes de Europa, Asia y América Latina. Se caracteriza por la presencia de sabores herbáceos y cítricos que se combinan con los del vino blanco y el alcohol. El sabor amargo de las hierbas se mezcla con el dulzor del azúcar logrando una bebida amable, agradable de beber, equilibrada y de gran personalidad. Tiene la particularidad de extenderse más allá de las fronteras del aperitivo ya que también se lo consume de noche como cocktail. Allí es donde reside su valor: en la versatilidad para conformar di",GANCIA,https://ardiaprod.vteximg.com.br/arquivos/ids/307372/Aperitivo-Americano-Gancia-950-ml-_1.jpg?v=638599329522570000,Aperitivo Americano Gancia 950 ml.
7790787153664,Desayuno,Para untar,Dulces de leche,,ILOLAY,https://ardiaprod.vteximg.com.br/arquivos/ids/355098/Dulce-de-Leche-Clasico-Ilolay-400-Gr-_1.jpg?v=638893885982870000,Dulce de Leche Clásico Ilolay 400 Gr.
7500435153164,Perfumería,Cuidado Bucal,Pastas de dientes,,ORAL B,https://ardiaprod.vteximg.com.br/arquivos/ids/365228/Pasta-Dental-100--Oral-B-70-Gr-_1.jpg?v=639070914985030000,Pasta Dental 100% Oral B 70 Gr.
7791337008243,Frescos,Lácteos,Yogures enteros,"YOGURISIMO bebible, parcialmente descremado, sabor vainilla. Un yogur que te gusta. Refrescante y con ese delicioso sabor que te encanta, y lo mejor: funciona en cualquier momento del día. SACHET 900gr.?Yogur con probióticos endulzado parcialmente descremado fortificado con zinc y vitaminas A y D sabor a vainilla libre de gluten. Sin TACC.",YOGURISIMO,https://ardiaprod.vteximg.com.br/arquivos/ids/361404/Yogur-Bebible-Vainilla-Yogurisimo-900-Gr-_1.jpg?v=638974146076770000,Yogur Bebible Vainilla Yogurisimo 900 Gr.
8445290584984,Mascotas,Gatos,Alimento Seco para gatos,,GATI,https://ardiaprod.vteximg.com.br/arquivos/ids/318889/Alimento-Para-Gato-Pescado-y-Salmon-Gati-x-1-Kg-_1.jpg?v=638599496064800000,Alimento Para Gato Pescado y Salmon Gati x 1 Kg.
7891962032306,Desayuno,Galletitas y Cereales,Galletitas dulces,,BAUDUCCO,https://ardiaprod.vteximg.com.br/arquivos/ids/354952/Oblea-De-Vainilla-Bauducco-140-Gr-_1.jpg?v=638889472747000000,Oblea De Vainilla Bauducco 140 Gr.
41333038216,Hogar y Deco,Ferretería,Pilas,"Proporciona energía constante a tus dispositivos con las pilas de Litio 2032 Duracell de 3 voltios. Las baterías poseen un formato de botón compacto, siendo adecuadas para dispositivos pequeños y delicados. Rinden su máximo provecho al ser utilizadas en básculas de cocina, balanzas/pesas digitales, glucómetros, termómetros, sensores y luces LED, entre otros.  
Están diseñadas para ofrecer una tensión constante y estable, asegurando mediciones precisas y resultados confiables en tus dispositivos.
Para proteger a tus niños, se venden en un paquete especial a prueba de manipulaciones con doble bl",DURACELL,https://ardiaprod.vteximg.com.br/arquivos/ids/372289/Pila-Boton-Duracell-CR-DL-2032-Blister-de-2-Ud-_1.jpg?v=639161631066200000,Pila Botón Duracell CR DL 2032 Blister de 2 Ud.
7790250054962,Limpieza,Papelería,Pañuelos de papel,,ELITE,https://ardiaprod.vteximg.com.br/arquivos/ids/347453/Pañuelos-Elite-Pocket-6-Ud-_1.jpg?v=638780676546600000,Pañuelos Elite Pocket 6 Ud.
7791337008458,Frescos,Lácteos,Postres y flanes,"SERENITO cremoso, sabor vainilla. ?Ahora con su nueva Licencia de Bob Esponja!!
¡Serenito sabor vainilla para los más golosos! Elaborado con un 90% de leche fresca La Serenísima. Cuchareá a todo ritmo con este producto 100% libre de sellos. CREMOSO 95gr.?
Postre sabor a vainilla fortificado con zinc libre de gluten. Sin TACC.",SERENITO,https://ardiaprod.vteximg.com.br/arquivos/ids/367475/Postre-Vainilla-Serenito-120-Gr-_1.jpg?v=639114975484030000,Postre Vainilla Serenito 120 Gr.
7790895012440,Bebidas,Gaseosas,Cola,,COKE/COCACOLA,https://ardiaprod.vteximg.com.br/arquivos/ids/339929/Gaseosa-Coca-Cola-Sabor-Liviano-175-Lt-_1.jpg?v=638917442879070000,"Gaseosa Coca Cola Sabor Liviano 1,75 Lt."
7794000009141,Almacén,Aceites y Aderezos,Especias,,KNORR,https://ardiaprod.vteximg.com.br/arquivos/ids/350383/Mix-De-Especias-Sabor-Mediterraneo-Knorr-24-Gr-_1.jpg?v=638822086625830000,Mix De Especias Sabor Mediterráneo Knorr 24 Gr.
7793433000497,Almacén,Aceites y Aderezos,Sal,,GENSER,https://ardiaprod.vteximg.com.br/arquivos/ids/309604/Salero-Genser-300-Gr-_1.jpg?v=638599359709000000,Salero Genser 300 Gr.
7790895007248,Bebidas,Gaseosas,Lima limón,"Sprite te invita a Mantenerte Fresco, y es “la” gaseosa sabor lima-limón.
 Sprite es refrescante, transparente con una personalidad auténtica, honesta e irreverente.
 Es ideal para esos momentos en los que quieres saciar tu sed y buscas una bebida con un sabor diferente, cuando estas solo, con amigos o familia, acompañar tus comidas y refrescar la rutina de todos los días. Y esta disponible sus versiones con y sin azúcar",SPRITE,https://ardiaprod.vteximg.com.br/arquivos/ids/364340/Gaseosa-Sprite-LimaLimon-175-Lt-_1.jpg?v=639051040484830000,"Gaseosa Sprite Lima-Limon 1,75 Lt."
7792540250450,Desayuno,Infusiones y Endulzantes,Azúcar,,LEDESMA,https://ardiaprod.vteximg.com.br/arquivos/ids/358689/Azucar-Ledesma-Refinado-Superior-1-Kg-_1.jpg?v=638954574899370000,Azucar Ledesma Refinado Superior 1 Kg.
7790520028662,Limpieza,Insecticidas,Moscas y Mosquitos,"Raid Mata Moscas y Mosquitos Sin Olor es la solución más segura contra los mosquitos. Su formula innovadora es altamente efectiva y sin el olor químico de los insecticidas tradicionales.

Efectividad contra los mosquitos Sin Olor.

Disponible en tamaño de 380ML.

Efectivo contra:
*Moscas
*Mosquitos

Cinco beneficios en uno:
1. Mata instantáneamente
2. Mata mosquitos ocultos
3. No deja olor
4. Ayuda a protegerte de mosquitos que podrían transmitir dengue
5. Fácil de usar

Instrucciones de Uso:
*Agite bien antes de usar.
*Rocíe lejos de la cara una pequeña cantidad, presione el botón sosteniendo",RAID,https://ardiaprod.vteximg.com.br/arquivos/ids/347634/Insecticida-Raid-Mata-Moscas-y-Mosquitos-Sin-Olor-en-Aerosol-380-Ml-_1.jpg?v=638780678534370000,Insecticida Raid Mata Moscas y Mosquitos Sin Olor en Aerosol 380 Ml.
7793253002589,Limpieza,Cuidado de la ropa,Quitamanchas,,AYUDIN,https://ardiaprod.vteximg.com.br/arquivos/ids/327020/Quitamanchas-Ayudin-Ultra-450-Gr-_1.jpg?v=638599603216200000,Quitamanchas Ayudin Ultra 450 Gr.
7794000006911,Almacén,Comidas listas,Sopas,"Sopa Instantánea KNORR QUICK Zapallo Romero 5 Sobres

La sopa instantánea Quick de Zapallo Romero está hecha con zapallo, romero y pimienta. y... ¡Sin conservantes! Es la mejor opción para antes de las comidas, en la cena o cuando quieras. Tomala en tu casa, la oficina o ¡Dónde sea! Rinde 5 porciones. Es rica, reconfortante y saludable. Prepararla es muy fácil: volcar el contenido en una taza mediana, agregar agua hirviendo, revolverla y listo. Para una buena disolución, esta sopa debe ser preparada en una taza, porque la pérdida de calor en un plato es muy grande. En Knorr creemos que ingredi",KNORR,https://ardiaprod.vteximg.com.br/arquivos/ids/344912/Sopa-Instantanea-Knorr-Quick-Zapallo-Romero-5-Ud-_1.jpg?v=638744392344070000,Sopa Instantánea Knorr Quick Zapallo Romero 5 Ud.
7790070622037,Frescos,Pastas Frescas,Tapas,,LA SALTEÑA,https://ardiaprod.vteximg.com.br/arquivos/ids/309126/Tapas-Para-Tarta-Criolla-La-Salteña-400-Gr-_1.jpg?v=638599352757970000,Tapas Para Tarta Criolla La Salteña 400 Gr.
